feature,mean_abs_shap
DNAJC30,0.0
DNAJC5,0.0
DNAJC7,0.0
DNAJC14,0.0
DUS4L,0.0
DUSP11,0.0
DUSP12,0.0
DUSP16,0.0
DUSP19,0.0
DUSP7,0.0
DUT,0.0
DVL2,0.0
DVL3,0.0
DYM,0.0
DYNC1H1,0.0
DPP8,0.0
DYNC1LI1,0.0
DYNC1LI2,0.0
DYNC2LI1,0.0
DYNLL1,0.0
DYNLRB1,0.0
DYNLT3,0.0
DYRK1A,0.0
DZANK1,0.0
DZIP3,0.0
E2F2,0.0
E2F3,0.0
E2F4,0.0
DYNC1I2,0.0
DPP9,0.0
DPY19L1,0.0
DPY19L3,0.0
DPY19L4,0.0
DPY30,0.0
DPYSL2,0.0
DR1,0.0
DRAM2,0.0
DRAP1,0.0
DRG1,0.0
DRG2,0.0
DROSHA,0.0
DUS3L,0.0
DSN1,0.0
DSTN,0.0
DSTYK,0.0
DTL,0.0
DTNB,0.0
DTNBP1,0.0
DTWD1,0.0
DTWD2,0.0
DTX2,0.0
DTX3L,0.0
DTYMK,0.0
DUS1L,0.0
DSCC1,0.0
CHCHD7,0.0
CHD1,0.0
CHD1L,0.0
CHD2,0.0
CHD4,0.0
CHD6,0.0
CHD7,0.0
CHD8,0.0
CHD9,0.0
CHEK1,0.0
CHEK2,0.0
CUL1,0.0
CHFR,0.0
CHIC1,0.0
CHIC2,0.0
CHID1,0.0
CHKA,0.0
CHKB,0.0
CHM,0.0
CHMP1A,0.0
CHMP2A,0.0
CHMP2B,0.0
CHMP3,0.0
CHMP4B,0.0
CHERP,0.0
CEP95,0.0
CEP97,0.0
CEPT1,0.0
CERK,0.0
CERS2,0.0
CERS4,0.0
CERS5,0.0
CERS6,0.0
CETN2,0.0
CETN3,0.0
CFDP1,0.0
CHCHD6,0.0
CFL2,0.0
CFLAR,0.0
CGGBP1,0.0
CGRRF1,0.0
CHAC2,0.0
CHAF1A,0.0
CHAF1B,0.0
CHAMP1,0.0
CHCHD1,0.0
CHCHD2,0.0
CHCHD3,0.0
CHCHD4,0.0
CFL1,0.0
CKAP2,0.0
CKAP2L,0.0
CKAP4,0.0
CKAP5,0.0
CKLF,0.0
CKS1B,0.0
CKS2,0.0
CLASP1,0.0
CLASP2,0.0
CLCC1,0.0
CLCN3,0.0
CHMP5,0.0
CLCN6,0.0
CLDN12,0.0
CLEC16A,0.0
CLEC2D,0.0
CLIC1,0.0
CLIC4,0.0
CLINT1,0.0
CLIP1,0.0
CLK1,0.0
CLK2,0.0
CLK3,0.0
CLK4,0.0
CLCN5,0.0
CHMP6,0.0
CHMP7,0.0
CHORDC1,0.0
CHPT1,0.0
CHRAC1,0.0
CHST10,0.0
CHST12,0.0
CHSY1,0.0
CHTF18,0.0
CHTOP,0.0
CHUK,0.0
CIZ1,0.0
CIAO1,0.0
CIAPIN1,0.0
CIB1,0.0
CIC,0.0
CINP,0.0
CIR1,0.0
CIRBP,0.0
CISD1,0.0
CISD2,0.0
CISD3,0.0
CIT,0.0
CITED2,0.0
CHURC1,0.0
CDK11B,0.0
CDK12,0.0
CDK13,0.0
CDK14,0.0
CDK16,0.0
CDK17,0.0
CDK19,0.0
CDK2,0.0
CDK2AP1,0.0
CDK2AP2,0.0
CDK4,0.0
CEP89,0.0
CDK5RAP1,0.0
CDK5RAP2,0.0
CDK5RAP3,0.0
CDK6,0.0
CDK7,0.0
CDK8,0.0
CDK9,0.0
CDKAL1,0.0
CDKL5,0.0
CDKN2AIP,0.0
CDKN2AIPNL,0.0
CDKN3,0.0
CDK5,0.0
CDC26,0.0
CDC27,0.0
CDC34,0.0
CDC37,0.0
CDC37L1,0.0
CDC40,0.0
CDC42,0.0
CDC42EP3,0.0
CDC42SE1,0.0
CDC42SE2,0.0
CDC45,0.0
CDK10,0.0
CDC6,0.0
CDC7,0.0
CDC73,0.0
CDCA2,0.0
CDCA3,0.0
CDCA4,0.0
CDCA5,0.0
CDCA7,0.0
CDCA7L,0.0
CDCA8,0.0
CDIPT,0.0
CDK1,0.0
CDC5L,0.0
CEP104,0.0
CEP120,0.0
CEP128,0.0
CEP135,0.0
CEP152,0.0
CEP164,0.0
CEP170,0.0
CEP19,0.0
CEP192,0.0
CEP250,0.0
CEP290,0.0
CDR2,0.0
CEP41,0.0
CEP44,0.0
CEP55,0.0
CEP57,0.0
CEP57L1,0.0
CEP63,0.0
CEP68,0.0
CEP70,0.0
CEP76,0.0
CEP78,0.0
CEP85,0.0
CEP85L,0.0
CEP350,0.0
CDS2,0.0
CDT1,0.0
CDV3,0.0
CDYL,0.0
CEBPG,0.0
CEBPZ,0.0
CECR2,0.0
CELF1,0.0
CELF2,0.0
CELSR2,0.0
CENPB,0.0
CENPE,0.0
CENPW,0.0
CENPH,0.0
CENPI,0.0
CENPJ,0.0
CENPK,0.0
CENPL,0.0
CENPM,0.0
CENPN,0.0
CENPO,0.0
CENPP,0.0
CENPQ,0.0
CENPT,0.0
CENPV,0.0
CENPF,0.0
CPT2,0.0
CRADD,0.0
CRBN,0.0
CRCP,0.0
CREB1,0.0
CREB3,0.0
CREB3L2,0.0
CREBBP,0.0
CREBL2,0.0
CREBRF,0.0
CREBZF,0.0
CLN3,0.0
CRELD2,0.0
CREM,0.0
CRIM1,0.0
CRIPT,0.0
CRK,0.0
CRKL,0.0
CRLF3,0.0
CRLS1,0.0
CRNKL1,0.0
CROCC,0.0
CROT,0.0
CRTAP,0.0
CREG1,0.0
COX19,0.0
COX20,0.0
COX4I1,0.0
COX5A,0.0
COX5B,0.0
COX6A1,0.0
COX6B1,0.0
COX6C,0.0
COX7A2,0.0
COX7A2L,0.0
COX7B,0.0
CPSF7,0.0
COX8A,0.0
CPD,0.0
CPEB4,0.0
CPNE2,0.0
CPNE3,0.0
CPOX,0.0
CPPED1,0.0
CPSF1,0.0
CPSF2,0.0
CPSF3,0.0
CPSF4,0.0
CPSF6,0.0
COX7C,0.0
CSTF3,0.0
CTBP1,0.0
CTBP2,0.0
CTBS,0.0
CTC1,0.0
CTCF,0.0
CTDNEP1,0.0
CTDSP2,0.0
CTDSPL,0.0
CTDSPL2,0.0
CTNNA1,0.0
CRTC1,0.0
CTNNBIP1,0.0
CTNNBL1,0.0
CTNND1,0.0
CTNS,0.0
CTR9,0.0
CTSA,0.0
CTSB,0.0
CTSC,0.0
CTSD,0.0
CTSH,0.0
CTU2,0.0
CUEDC2,0.0
CTNNB1,0.0
CRTC2,0.0
CRY1,0.0
CRYZ,0.0
CRYZL1,0.0
CS,0.0
CSAD,0.0
CSDE1,0.0
CSE1L,0.0
CSNK1A1,0.0
CSNK1D,0.0
CSNK1E,0.0
CSNK1G1,0.0
CSTF2T,0.0
CSNK1G3,0.0
CSNK2A1,0.0
CSNK2A2,0.0
CSNK2B,0.0
CSPP1,0.0
CSRNP2,0.0
CSRP1,0.0
CSRP2,0.0
CST3,0.0
CSTB,0.0
CSTF1,0.0
CSTF2,0.0
CSNK1G2,0.0
CNDP2,0.0
CNEP1R1,0.0
CNIH4,0.0
CNN2,0.0
CNNM2,0.0
CNNM3,0.0
CNOT1,0.0
CNOT10,0.0
CNOT2,0.0
CNOT4,0.0
CNOT6,0.0
COX18,0.0
CNOT7,0.0
CNOT8,0.0
CNP,0.0
CNPPD1,0.0
CNPY2,0.0
CNPY3,0.0
CNST,0.0
CNTLN,0.0
CNTRL,0.0
CNTROB,0.0
COA5,0.0
COASY,0.0
CNOT6L,0.0
CLN5,0.0
CLN6,0.0
CLN8,0.0
CLNS1A,0.0
CLOCK,0.0
CLP1,0.0
CLPP,0.0
CLPTM1,0.0
CLPTM1L,0.0
CLPX,0.0
CLSPN,0.0
CNBP,0.0
CLTA,0.0
CLTC,0.0
CLUAP1,0.0
CLYBL,0.0
CMAS,0.0
CMC1,0.0
CMC2,0.0
CMIP,0.0
CMPK1,0.0
CMTM3,0.0
CMTM6,0.0
CMTM7,0.0
CLSTN1,0.0
COPS4,0.0
COPS5,0.0
COPS6,0.0
COPS7A,0.0
COPS7B,0.0
COPS8,0.0
COPZ1,0.0
COQ10B,0.0
COQ2,0.0
COQ3,0.0
COQ4,0.0
COG1,0.0
COQ6,0.0
COQ7,0.0
COQ9,0.0
CORO1B,0.0
CORO1C,0.0
COTL1,0.0
COX10,0.0
COX11,0.0
COX14,0.0
COX15,0.0
COX16,0.0
COX17,0.0
COQ5,0.0
COG2,0.0
COG3,0.0
COG4,0.0
COG5,0.0
COG6,0.0
COG7,0.0
COG8,0.0
COIL,0.0
COMMD1,0.0
COMMD10,0.0
COMMD2,0.0
COMMD4,0.0
COPS3,0.0
COMMD6,0.0
COMMD7,0.0
COMMD8,0.0
COMMD9,0.0
COMT,0.0
COPA,0.0
COPB1,0.0
COPB2,0.0
COPE,0.0
COPG1,0.0
COPG2,0.0
COPS2,0.0
COMMD5,0.0
SUCLG1,0.0
SUCLG2,0.0
SUDS3,0.0
SUGP1,0.0
SUGP2,0.0
SUGT1,0.0
SUMF1,0.0
SUMF2,0.0
SUMO1,0.0
SUMO2,0.0
SUMO3,0.0
MTR,0.0
SUPT7L,0.0
SUPV3L1,0.0
SURF1,0.0
SURF2,0.0
SURF4,0.0
SURF6,0.0
SUV39H1,0.0
SUV39H2,0.0
SUZ12,0.0
SVIL,0.0
SVIP,0.0
SWAP70,0.0
SUN1,0.0
STRADB,0.0
STRAP,0.0
STRBP,0.0
STRN,0.0
STRN3,0.0
STRN4,0.0
STT3A,0.0
STT3B,0.0
STUB1,0.0
STX12,0.0
STX16,0.0
SUCLA2,0.0
STX18,0.0
STX2,0.0
STX3,0.0
STX6,0.0
STX7,0.0
STX8,0.0
STXBP1,0.0
STXBP2,0.0
STXBP4,0.0
STXBP5,0.0
STYX,0.0
SUB1,0.0
STX17,0.0
TAF1,0.0
TAF10,0.0
TAF11,0.0
TAF12,0.0
TAF13,0.0
TAF15,0.0
TAF1A,0.0
TAF1B,0.0
TAF1C,0.0
TAF1D,0.0
TAF2,0.0
SWI5,0.0
TAF5,0.0
TAF5L,0.0
TAF6,0.0
TAF7,0.0
TAF8,0.0
TAF9B,0.0
TALDO1,0.0
TAMM41,0.0
TANC1,0.0
TANK,0.0
TAOK1,0.0
TAOK2,0.0
TAF3,0.0
SWSAP1,0.0
SWT1,0.0
SYAP1,0.0
SYF2,0.0
SYMPK,0.0
SYNCRIP,0.0
SYNE2,0.0
SYNGAP1,0.0
SYNGR1,0.0
SYNGR2,0.0
SYNJ2,0.0
TADA3,0.0
SYNRG,0.0
SYS1,0.0
SYT1,0.0
SYVN1,0.0
TAB1,0.0
TAB2,0.0
TAB3,0.0
TACC1,0.0
TACC3,0.0
TADA1,0.0
TADA2A,0.0
TADA2B,0.0
SYNJ2BP,0.0
SRPK1,0.0
SRPK2,0.0
SRPRB,0.0
SRRD,0.0
SRRM1,0.0
SRRM2,0.0
SRRT,0.0
SRSF1,0.0
SRSF10,0.0
SRSF11,0.0
SRSF2,0.0
STRADA,0.0
SRSF4,0.0
SRSF5,0.0
SRSF6,0.0
SRSF7,0.0
SRSF9,0.0
SS18,0.0
SS18L1,0.0
SSB,0.0
SSBP1,0.0
SSBP2,0.0
SSBP3,0.0
SSH1,0.0
SRSF3,0.0
SPTBN1,0.0
SPTLC1,0.0
SPTLC2,0.0
SPTSSA,0.0
SPTY2D1,0.0
SQLE,0.0
SQSTM1,0.0
SRA1,0.0
SRBD1,0.0
SRCAP,0.0
SRD5A3,0.0
SRP9,0.0
SREBF2,0.0
SREK1,0.0
SREK1IP1,0.0
SRF,0.0
SRFBP1,0.0
SRGAP2,0.0
SRI,0.0
SRM,0.0
SRP14,0.0
SRP19,0.0
SRP68,0.0
SRP72,0.0
SREBF1,0.0
STAT2,0.0
STAT3,0.0
STAT5B,0.0
STAT6,0.0
STAU1,0.0
STAU2,0.0
STIL,0.0
STIM2,0.0
STIP1,0.0
STK10,0.0
STK11,0.0
SSH2,0.0
STK17B,0.0
STK19,0.0
STK24,0.0
STK25,0.0
STK3,0.0
STK35,0.0
STK38,0.0
STK38L,0.0
STK4,0.0
STK40,0.0
STMN1,0.0
STOML2,0.0
STK11IP,0.0
SSNA1,0.0
SSR1,0.0
SSR2,0.0
SSR3,0.0
SSR4,0.0
SSRP1,0.0
SSU72,0.0
SSX2IP,0.0
ST13,0.0
ST3GAL1,0.0
ST3GAL2,0.0
ST6GALNAC3,0.0
STAT1,0.0
ST6GALNAC6,0.0
ST7,0.0
ST7L,0.0
STAG1,0.0
STAG2,0.0
STAM,0.0
STAM2,0.0
STAMBP,0.0
STARD3,0.0
STARD3NL,0.0
STARD4,0.0
STARD7,0.0
ST6GALNAC4,0.0
TIMM10,0.0
TIMM13,0.0
TIMM17A,0.0
TIMM17B,0.0
TIMM21,0.0
TIMM22,0.0
TIMM23,0.0
TIMM44,0.0
TIMM50,0.0
TIMM8B,0.0
TIMM9,0.0
TAOK3,0.0
TIMP2,0.0
TINF2,0.0
TIPIN,0.0
TIPRL,0.0
TIRAP,0.0
TJAP1,0.0
TJP2,0.0
TK1,0.0
TKT,0.0
TLE1,0.0
TLK1,0.0
TLK2,0.0
TIMMDC1,0.0
TGS1,0.0
THADA,0.0
THAP1,0.0
THAP11,0.0
THAP2,0.0
THAP3,0.0
THAP4,0.0
THAP7,0.0
THG1L,0.0
THOC1,0.0
THOC2,0.0
TIMELESS,0.0
THOC5,0.0
THOC6,0.0
THOC7,0.0
THOP1,0.0
THRAP3,0.0
THUMPD1,0.0
THUMPD2,0.0
THUMPD3,0.0
THYN1,0.0
TIA1,0.0
TIAL1,0.0
TIAM1,0.0
THOC3,0.0
TMEM104,0.0
TMEM106B,0.0
TMEM106C,0.0
TMEM107,0.0
TMEM109,0.0
TMEM11,0.0
TMEM120B,0.0
TMEM123,0.0
TMEM126A,0.0
TMEM126B,0.0
TMEM127,0.0
TLN1,0.0
TMEM131,0.0
TMEM134,0.0
TMEM135,0.0
TMEM138,0.0
TMEM141,0.0
TMEM147,0.0
TMEM14C,0.0
TMEM159,0.0
TMEM160,0.0
TMEM161A,0.0
TMEM161B,0.0
TMEM165,0.0
TMEM128,0.0
TM2D1,0.0
TM2D2,0.0
TM2D3,0.0
TM7SF2,0.0
TM7SF3,0.0
TM9SF1,0.0
TM9SF2,0.0
TM9SF3,0.0
TM9SF4,0.0
TMA16,0.0
TMBIM4,0.0
TMBIM6,0.0
TMEM101,0.0
TMCC1,0.0
TMCO1,0.0
TMCO3,0.0
TMCO6,0.0
TMED1,0.0
TMED10,0.0
TMED2,0.0
TMED3,0.0
TMED4,0.0
TMED5,0.0
TMED7,0.0
TMED9,0.0
TMC6,0.0
TBC1D7,0.0
TBC1D8,0.0
TBC1D9B,0.0
TBCA,0.0
TBCB,0.0
TBCC,0.0
TBCCD1,0.0
TBCD,0.0
TBCE,0.0
TBCEL,0.0
TBCK,0.0
TGIF1,0.0
TBL1X,0.0
TBL1XR1,0.0
TBL3,0.0
TBP,0.0
TBPL1,0.0
TBRG1,0.0
TBRG4,0.0
TBXA2R,0.0
TCEA1,0.0
TCEAL3,0.0
TCEAL8,0.0
TCEANC2,0.0
TBK1,0.0
TAPBP,0.0
TARBP2,0.0
TARDBP,0.0
TARS,0.0
TARS2,0.0
TARSL2,0.0
TASP1,0.0
TATDN1,0.0
TATDN2,0.0
TATDN3,0.0
TAX1BP1,0.0
TBC1D5,0.0
TBC1D1,0.0
TBC1D13,0.0
TBC1D14,0.0
TBC1D15,0.0
TBC1D17,0.0
TBC1D20,0.0
TBC1D22A,0.0
TBC1D22B,0.0
TBC1D23,0.0
TBC1D24,0.0
TBC1D2B,0.0
TBC1D4,0.0
TAX1BP3,0.0
TERF2IP,0.0
TET1,0.0
TET2,0.0
TET3,0.0
TEX10,0.0
TEX2,0.0
TEX261,0.0
TEX264,0.0
TEX30,0.0
TEX9,0.0
TFAM,0.0
TCERG1,0.0
TFB1M,0.0
TFDP1,0.0
TFDP2,0.0
TFE3,0.0
TFG,0.0
TFIP11,0.0
TFPI,0.0
TFRC,0.0
TGDS,0.0
TGFBR1,0.0
TGFBR2,0.0
TGFBRAP1,0.0
TFAP4,0.0
TCF12,0.0
TCF19,0.0
TCF20,0.0
TCF25,0.0
TCF3,0.0
TCF4,0.0
TCF7L2,0.0
TCHP,0.0
TCOF1,0.0
TCP1,0.0
TCP11L1,0.0
TCTEX1D2,0.0
TERF2,0.0
TCTN3,0.0
TDG,0.0
TDP1,0.0
TDP2,0.0
TDRD3,0.0
TEAD4,0.0
TECPR2,0.0
TECR,0.0
TEFM,0.0
TEN1,0.0
TEP1,0.0
TERF1,0.0
TCTN1,0.0
SLC12A2,0.0
SLC12A6,0.0
SLC12A9,0.0
SLC15A4,0.0
SLC16A1,0.0
SLC16A2,0.0
SLC16A4,0.0
SLC17A5,0.0
SLC18B1,0.0
SLC19A1,0.0
SLC1A5,0.0
SPTAN1,0.0
SLC20A2,0.0
SLC22A23,0.0
SLC23A2,0.0
SLC24A1,0.0
SLC25A1,0.0
SLC25A11,0.0
SLC25A12,0.0
SLC25A13,0.0
SLC25A14,0.0
SLC25A15,0.0
SLC25A16,0.0
SLC25A17,0.0
SLC20A1,0.0
SIAE,0.0
SIAH2,0.0
SIGIRR,0.0
SIGMAR1,0.0
SIK2,0.0
SIK3,0.0
SIKE1,0.0
SIN3A,0.0
SIN3B,0.0
SIPA1L1,0.0
SIPA1L3,0.0
SLC11A2,0.0
SIRT3,0.0
SIRT5,0.0
SIVA1,0.0
SKA1,0.0
SKA2,0.0
SKA3,0.0
SKI,0.0
SKIL,0.0
SKIV2L,0.0
SKP2,0.0
SLAIN2,0.0
SLBP,0.0
SIRT1,0.0
SLC2A1,0.0
SLC2A3,0.0
SLC2A8,0.0
SLC30A1,0.0
SLC30A5,0.0
SLC30A6,0.0
SLC30A7,0.0
SLC30A9,0.0
SLC31A1,0.0
SLC33A1,0.0
SLC35A1,0.0
SLC25A19,0.0
SLC35A3,0.0
SLC35A4,0.0
SLC35A5,0.0
SLC35B1,0.0
SLC35B2,0.0
SLC35B3,0.0
SLC35B4,0.0
SLC35C2,0.0
SLC35D1,0.0
SLC35E1,0.0
SLC35E3,0.0
SLC35F2,0.0
SLC35A2,0.0
SLC25A22,0.0
SLC25A23,0.0
SLC25A24,0.0
SLC25A25,0.0
SLC25A26,0.0
SLC25A3,0.0
SLC25A32,0.0
SLC25A33,0.0
SLC25A36,0.0
SLC25A37,0.0
SLC25A38,0.0
SLC29A3,0.0
SLC25A4,0.0
SLC25A40,0.0
SLC25A43,0.0
SLC25A44,0.0
SLC25A45,0.0
SLC25A46,0.0
SLC25A5,0.0
SLC26A2,0.0
SLC27A1,0.0
SLC27A3,0.0
SLC27A5,0.0
SLC29A1,0.0
SLC25A39,0.0
SEMA6A,0.0
SENP1,0.0
SENP2,0.0
SENP5,0.0
SENP6,0.0
SENP7,0.0
SEPHS1,0.0
SEPHS2,0.0
SEPSECS,0.0
SERBP1,0.0
SERF2,0.0
SHROOM3,0.0
SERINC1,0.0
SERINC3,0.0
SERINC5,0.0
SERP1,0.0
SESTD1,0.0
SET,0.0
SETD1A,0.0
SETD1B,0.0
SETD2,0.0
SETD3,0.0
SETD4,0.0
SETD5,0.0
SERGEF,0.0
SEC14L1,0.0
SEC16A,0.0
SEC22A,0.0
SEC22B,0.0
SEC22C,0.0
SEC23A,0.0
SEC23B,0.0
SEC23IP,0.0
SEC24A,0.0
SEC24B,0.0
SEC24C,0.0
SEMA4D,0.0
SEC31A,0.0
SEC61A1,0.0
SEC61A2,0.0
SEC61B,0.0
SEC61G,0.0
SEC62,0.0
SEC63,0.0
SECISBP2,0.0
SECISBP2L,0.0
SEH1L,0.0
SEL1L,0.0
SEMA4B,0.0
SEC24D,0.0
SGMS1,0.0
SGPL1,0.0
SGSM2,0.0
SGTA,0.0
SH2B1,0.0
SH2B3,0.0
SH3BGRL,0.0
SH3BGRL3,0.0
SH3D19,0.0
SH3GL1,0.0
SH3GLB1,0.0
SETDB1,0.0
SH3RF1,0.0
SHARPIN,0.0
SHC1,0.0
SHCBP1,0.0
SHISA5,0.0
SHKBP1,0.0
SHMT1,0.0
SHMT2,0.0
SHOC2,0.0
SHPK,0.0
SHPRH,0.0
SHQ1,0.0
SH3KBP1,0.0
SETDB2,0.0
SETMAR,0.0
SETX,0.0
SF1,0.0
SF3A1,0.0
SF3A3,0.0
SF3B1,0.0
SF3B2,0.0
SF3B3,0.0
SF3B4,0.0
SF3B5,0.0
SFI1,0.0
SGK3,0.0
SFMBT2,0.0
SFPQ,0.0
SFR1,0.0
SFSWAP,0.0
SFT2D1,0.0
SFT2D2,0.0
SFXN1,0.0
SFXN2,0.0
SFXN3,0.0
SFXN4,0.0
SFXN5,0.0
SGCE,0.0
SFMBT1,0.0
SNX11,0.0
SNX12,0.0
SNX13,0.0
SNX14,0.0
SNX15,0.0
SNX16,0.0
SNX17,0.0
SNX18,0.0
SNX19,0.0
SNX2,0.0
SNX24,0.0
SLC35F5,0.0
SNX3,0.0
SNX30,0.0
SNX4,0.0
SNX5,0.0
SNX6,0.0
SNX8,0.0
SNX9,0.0
SOAT1,0.0
SOCS4,0.0
SOCS5,0.0
SOCS6,0.0
SOCS7,0.0
SNX27,0.0
SNIP1,0.0
SNN,0.0
SNRK,0.0
SNRNP200,0.0
SNRNP25,0.0
SNRNP27,0.0
SNRNP35,0.0
SNRNP40,0.0
SNRNP48,0.0
SNRNP70,0.0
SNRPA,0.0
SNX1,0.0
SNRPB,0.0
SNRPB2,0.0
SNRPC,0.0
SNRPD1,0.0
SNRPD2,0.0
SNRPD3,0.0
SNRPE,0.0
SNRPF,0.0
SNRPG,0.0
SNTB2,0.0
SNUPN,0.0
SNW1,0.0
SNRPA1,0.0
SPCS1,0.0
SPCS2,0.0
SPCS3,0.0
SPECC1,0.0
SPECC1L,0.0
SPEN,0.0
SPG11,0.0
SPG21,0.0
SPG7,0.0
SPHK2,0.0
SPICE1,0.0
SOD1,0.0
SPIRE1,0.0
SPNS1,0.0
SPOP,0.0
SPOPL,0.0
SPPL2A,0.0
SPPL2B,0.0
SPPL3,0.0
SPRED2,0.0
SPRY2,0.0
SPRYD4,0.0
SPRYD7,0.0
SPSB3,0.0
SPIN1,0.0
SOD2,0.0
SOGA1,0.0
SON,0.0
SORBS1,0.0
SORBS3,0.0
SORL1,0.0
SORT1,0.0
SOS1,0.0
SOS2,0.0
SOX12,0.0
SOX4,0.0
SP1,0.0
SPC25,0.0
SP110,0.0
SP2,0.0
SP3,0.0
SP4,0.0
SPAG5,0.0
SPAG7,0.0
SPAG9,0.0
SPAST,0.0
SPATA13,0.0
SPATA5,0.0
SPATA6,0.0
SPC24,0.0
SP100,0.0
SLC4A2,0.0
SLC4A7,0.0
SLC50A1,0.0
SLC52A2,0.0
SLC5A3,0.0
SLC5A6,0.0
SLC6A6,0.0
SLC7A1,0.0
SLC7A11,0.0
SLC7A5,0.0
SLC7A6,0.0
SNF8,0.0
SLC9A1,0.0
SLC9A3R1,0.0
SLC9A6,0.0
SLC9A8,0.0
SLIRP,0.0
SLK,0.0
SLMAP,0.0
SLTM,0.0
SLU7,0.0
SLX4,0.0
SMAD1,0.0
SMAD2,0.0
SLC7A6OS,0.0
SLC37A1,0.0
SLC37A4,0.0
SLC38A1,0.0
SLC38A10,0.0
SLC38A2,0.0
SLC38A7,0.0
SLC38A9,0.0
SLC39A1,0.0
SLC39A10,0.0
SLC39A11,0.0
SLC39A14,0.0
SLC4A1AP,0.0
SLC39A6,0.0
SLC39A7,0.0
SLC39A8,0.0
SLC39A9,0.0
SLC3A2,0.0
SLC41A2,0.0
SLC41A3,0.0
SLC43A1,0.0
SLC43A3,0.0
SLC44A1,0.0
SLC44A2,0.0
SLC48A1,0.0
SLC39A3,0.0
SMG7,0.0
SMG8,0.0
SMG9,0.0
SMN1,0.0
SMNDC1,0.0
SMO,0.0
SMPD4,0.0
SMS,0.0
SMU1,0.0
SMUG1,0.0
SMURF1,0.0
SMAD3,0.0
SMYD3,0.0
SMYD4,0.0
SMYD5,0.0
SNAP23,0.0
SNAP29,0.0
SNAP47,0.0
SNAPC1,0.0
SNAPC3,0.0
SNAPC4,0.0
SNAPC5,0.0
SNAPIN,0.0
SND1,0.0
SMURF2,0.0
SMAD4,0.0
SMAD5,0.0
SMAD7,0.0
SMAP1,0.0
SMARCA2,0.0
SMARCA4,0.0
SMARCA5,0.0
SMARCAD1,0.0
SMARCAL1,0.0
SMARCB1,0.0
SMARCC1,0.0
SMARCC2,0.0
SMG6,0.0
SMARCD2,0.0
SMARCE1,0.0
SMC1A,0.0
SMC2,0.0
SMC3,0.0
SMC4,0.0
SMC5,0.0
SMC6,0.0
SMCHD1,0.0
SMCR8,0.0
SMG1,0.0
SMG5,0.0
SMARCD1,0.0
VPS53,0.0
VPS54,0.0
VPS72,0.0
VPS8,0.0
VRK1,0.0
VRK2,0.0
VRK3,0.0
VSIG10,0.0
VTA1,0.0
VTI1A,0.0
VTI1B,0.0
TMEM167B,0.0
WARS,0.0
WARS2,0.0
WASF2,0.0
WASL,0.0
WBP1,0.0
WBP11,0.0
WBP2,0.0
WBP4,0.0
WDFY1,0.0
WDFY3,0.0
WDHD1,0.0
WDPCP,0.0
WAC,0.0
VKORC1L1,0.0
VMA21,0.0
VMP1,0.0
VOPP1,0.0
VPS11,0.0
VPS13A,0.0
VPS13B,0.0
VPS13C,0.0
VPS13D,0.0
VPS16,0.0
VPS18,0.0
VPS52,0.0
VPS26B,0.0
VPS29,0.0
VPS33A,0.0
VPS33B,0.0
VPS35,0.0
VPS36,0.0
VPS37A,0.0
VPS39,0.0
VPS41,0.0
VPS45,0.0
VPS4A,0.0
VPS4B,0.0
VPS26A,0.0
WDR6,0.0
WDR60,0.0
WDR61,0.0
WDR62,0.0
WDR7,0.0
WDR70,0.0
WDR73,0.0
WDR74,0.0
WDR75,0.0
WDR76,0.0
WDR77,0.0
WDR1,0.0
WDR83,0.0
WDR83OS,0.0
WDR89,0.0
WDR91,0.0
WDR92,0.0
WDSUB1,0.0
WDYHV1,0.0
WEE1,0.0
WHAMM,0.0
WIPF2,0.0
WIPI2,0.0
WIZ,0.0
WDR82,0.0
WDR11,0.0
WDR12,0.0
WDR18,0.0
WDR19,0.0
WDR20,0.0
WDR25,0.0
WDR26,0.0
WDR3,0.0
WDR31,0.0
WDR33,0.0
WDR34,0.0
WDR5B,0.0
WDR37,0.0
WDR4,0.0
WDR41,0.0
WDR43,0.0
WDR44,0.0
WDR45,0.0
WDR46,0.0
WDR48,0.0
WDR5,0.0
WDR53,0.0
WDR55,0.0
WDR59,0.0
WDR36,0.0
USE1,0.0
USF2,0.0
USO1,0.0
USP1,0.0
USP10,0.0
USP11,0.0
USP12,0.0
USP14,0.0
USP15,0.0
USP16,0.0
USP22,0.0
VKORC1,0.0
USP25,0.0
USP28,0.0
USP3,0.0
USP31,0.0
USP32,0.0
USP33,0.0
USP34,0.0
USP36,0.0
USP37,0.0
USP38,0.0
USP39,0.0
USP4,0.0
USP24,0.0
UNC119B,0.0
UNC45A,0.0
UNC50,0.0
UNG,0.0
UNK,0.0
UNKL,0.0
UPF1,0.0
UPF2,0.0
UPF3A,0.0
UPF3B,0.0
UPRT,0.0
UROS,0.0
UQCR11,0.0
UQCRB,0.0
UQCRC1,0.0
UQCRC2,0.0
UQCRFS1,0.0
UQCRH,0.0
UQCRQ,0.0
URB1,0.0
URB2,0.0
URI1,0.0
URM1,0.0
UROD,0.0
UQCR10,0.0
VAMP2,0.0
VAMP3,0.0
VAMP4,0.0
VAMP7,0.0
VANGL2,0.0
VAPA,0.0
VAPB,0.0
VARS,0.0
VASH2,0.0
VASP,0.0
VAT1,0.0
USP42,0.0
VBP1,0.0
VCL,0.0
VCP,0.0
VCPIP1,0.0
